id,topic_id,title,seq,answer_flag
1779279050963674,1779279050963565,正确,1,1
1779279050963773,1779279050963565,错误,2,0
1779279050963978,1779279050963871,正确,1,1
1779279050964078,1779279050963871,错误,2,0
1779279050964294,1779279050964184,正确,1,0
1779279050964418,1779279050964184,错误,2,1
1779279050964638,1779279050964529,正确,1,0
1779279050964738,1779279050964529,错误,2,1
1779279050964944,1779279050964836,正确,1,1
1779279050965042,1779279050964836,错误,2,0
1779279050965253,1779279050965140,正确,1,1
1779279050965368,1779279050965140,错误,2,0
1779279050965582,1779279050965472,正确,1,1
1779279050965683,1779279050965472,错误,2,0
1779279050965902,1779279050965785,正确,1,1
1779279050966005,1779279050965785,错误,2,0
1779279050966232,1779279050966108,正确,1,1
1779279050966334,1779279050966108,错误,2,0
1779279050966568,1779279050966457,正确,1,1
1779279050966669,1779279050966457,错误,2,0
1779279050966873,1779279050966766,正确,1,1
1779279050966971,1779279050966766,错误,2,0
1779279050967182,1779279050967068,正确,1,1
1779279050967284,1779279050967068,错误,2,0
1779279050967505,1779279050967395,正确,1,0
1779279050967607,1779279050967395,错误,2,1
1779279050967818,1779279050967707,正确,1,1
1779279050967917,1779279050967707,错误,2,0
1779279050968123,1779279050968015,正确,1,0
1779279050968234,1779279050968015,错误,2,1
1779279050968520,1779279050968332,正确,1,0
1779279050968636,1779279050968332,错误,2,1
1779279050968914,1779279050968735,正确,1,1
1779279050969014,1779279050968735,错误,2,0
1779279050969232,1779279050969116,正确,1,1
1779279050969333,1779279050969116,错误,2,0
1779279050969567,1779279050969455,正确,1,1
1779279050969667,1779279050969455,错误,2,0
1779279050969883,1779279050969765,正确,1,1
1779279050969984,1779279050969765,错误,2,0
1779279050970198,1779279050970081,正确,1,1
1779279050970298,1779279050970081,错误,2,0
1779279050970554,1779279050970412,正确,1,1
1779279050970659,1779279050970412,错误,2,0
1779279050970865,1779279050970758,正确,1,1
1779279050970965,1779279050970758,错误,2,0
1779279050971180,1779279050971062,正确,1,1
1779279050971281,1779279050971062,错误,2,0
1779279050971526,1779279050971411,正确,1,1
1779279050971627,1779279050971411,错误,2,0
1779279050971825,1779279050971723,正确,1,0
1779279050971922,1779279050971723,错误,2,1
1779279050972142,1779279050972016,正确,1,0
1779279050972258,1779279050972016,错误,2,1
1779279050972473,1779279050972361,正确,1,1
1779279050972586,1779279050972361,错误,2,0
1779279050972809,1779279050972695,正确,1,1
1779279050972910,1779279050972695,错误,2,0
1779279050973114,1779279050973008,正确,1,1
1779279050973226,1779279050973008,错误,2,0
1779279050973460,1779279050973325,正确,1,0
1779279050973570,1779279050973325,错误,2,1
1779279050973778,1779279050973668,正确,1,0
1779279050973876,1779279050973668,错误,2,1
1779279050974084,1779279050973974,正确,1,1
1779279050974195,1779279050973974,错误,2,0
1779279050974422,1779279050974296,正确,1,0
1779279050974532,1779279050974296,错误,2,1
1779279050974741,1779279050974631,正确,1,1
1779279050974840,1779279050974631,错误,2,0
1779279050975044,1779279050974934,正确,1,1
1779279050975203,1779279050974934,错误,2,0
1779279050975451,1779279050975310,正确,1,1
1779279050975556,1779279050975310,错误,2,0
1779279050975763,1779279050975654,正确,1,1
1779279050975878,1779279050975654,错误,2,0
1779279050976101,1779279050975987,正确,1,1
1779279050976211,1779279050975987,错误,2,0
1779279050976437,1779279050976310,正确,1,1
1779279050976553,1779279050976310,错误,2,0
1779279050976786,1779279050976672,正确,1,0
1779279050976886,1779279050976672,错误,2,1
1779279050977110,1779279050976996,正确,1,1
1779279050977222,1779279050976996,错误,2,0
1779279050977460,1779279050977321,正确,1,1
1779279050977566,1779279050977321,错误,2,0
1779279050977775,1779279050977667,正确,1,1
1779279050977877,1779279050977667,错误,2,0
1779279050978086,1779279050977979,正确,1,0
1779279050978196,1779279050977979,错误,2,1
1779279050978428,1779279050978296,正确,1,1
1779279050978541,1779279050978296,错误,2,0
1779279050978759,1779279050978649,正确,1,1
1779279050978860,1779279050978649,错误,2,0
1779279050979123,1779279050978981,正确,1,0
1779279050979256,1779279050978981,错误,2,1
1779279050979565,1779279050979411,正确,1,1
1779279050979672,1779279050979411,错误,2,0
1779279050979884,1779279050979773,正确,1,0
1779279050979986,1779279050979773,错误,2,1
1779279050980206,1779279050980086,正确,1,0
1779279050980310,1779279050980086,错误,2,1
1779279050980539,1779279050980422,正确,1,1
1779279050980640,1779279050980422,错误,2,0
1779279050980848,1779279050980739,正确,1,0
1779279050980949,1779279050980739,错误,2,1
1779279050981182,1779279050981059,正确,1,1
1779279050981287,1779279050981059,错误,2,0
1779279050981570,1779279050981405,正确,1,1
1779279050981694,1779279050981405,错误,2,0
1779279050981937,1779279050981815,正确,1,0
1779279050982046,1779279050981815,错误,2,1
1779279050982266,1779279050982146,正确,1,0
1779279050982405,1779279050982146,错误,2,1
1779279050982682,1779279050982543,正确,1,0
1779279050982793,1779279050982543,错误,2,1
1779279050983008,1779279050982897,正确,1,1
1779279050983108,1779279050982897,错误,2,0
1779279050983327,1779279050983219,正确,1,0
1779279050983474,1779279050983219,错误,2,1
1779279050983712,1779279050983603,正确,1,0
1779279050983809,1779279050983603,错误,2,1
1779279050984026,1779279050983913,正确,1,1
1779279050984127,1779279050983913,错误,2,0
1779279050984356,1779279050984231,正确,1,1
1779279050984498,1779279050984231,错误,2,0
1779279050984734,1779279050984616,正确,1,0
1779279050984837,1779279050984616,错误,2,1
1779279050985053,1779279050984937,正确,1,1
1779279050985166,1779279050984937,错误,2,0
1779279050985411,1779279050985280,正确,1,0
1779279050985520,1779279050985280,错误,2,1
1779279050985756,1779279050985643,正确,1,1
1779279050985887,1779279050985643,错误,2,0
1779279050986094,1779279050985987,正确,1,1
1779279050986203,1779279050985987,错误,2,0
1779279050986414,1779279050986305,正确,1,1
1779279050986523,1779279050986305,错误,2,0
1779279050986746,1779279050986632,正确,1,1
1779279050986846,1779279050986632,错误,2,0
1779279050987063,1779279050986948,正确,1,1
1779279050987164,1779279050986948,错误,2,0
1779279050987401,1779279050987276,正确,1,1
1779279050987502,1779279050987276,错误,2,0
1779279050987701,1779279050987599,正确,1,0
1779279050987798,1779279050987599,错误,2,1
1779279050987995,1779279050987891,正确,1,1
1779279050988091,1779279050987891,错误,2,0
1779279050988303,1779279050988198,正确,1,0
1779279050988412,1779279050988198,错误,2,1
1779279050988624,1779279050988517,正确,1,0
1779279050988724,1779279050988517,错误,2,1
1779279050988926,1779279050988821,正确,1,0
1779279050989024,1779279050988821,错误,2,1
1779279050989238,1779279050989120,正确,1,0
1779279050989337,1779279050989120,错误,2,1
1779279050989561,1779279050989456,正确,1,0
1779279050989688,1779279050989456,错误,2,1
1779279050989891,1779279050989787,正确,1,1
1779279050990002,1779279050989787,错误,2,0
1779279050990220,1779279050990099,正确,1,0
1779279050990322,1779279050990099,错误,2,1
1779279050990551,1779279050990440,正确,1,0
1779279050990650,1779279050990440,错误,2,1
1779279050990853,1779279050990748,正确,1,0
1779279050990951,1779279050990748,错误,2,1
1779279050991155,1779279050991048,正确,1,1
1779279050991265,1779279050991048,错误,2,0
1779279050991487,1779279050991375,正确,1,1
1779279050991595,1779279050991375,错误,2,0
1779279050991799,1779279050991693,正确,1,1
1779279050991910,1779279050991693,错误,2,0
1779279050992120,1779279050992012,正确,1,1
1779279050992230,1779279050992012,错误,2,0
1779279050992467,1779279050992328,正确,1,1
1779279050992570,1779279050992328,错误,2,0
1779279050992789,1779279050992678,正确,1,1
1779279050992891,1779279050992678,错误,2,0
1779279050993123,1779279050992992,正确,1,1
1779279050993236,1779279050992992,错误,2,0
1779279050993464,1779279050993335,正确,1,1
1779279050993569,1779279050993335,错误,2,0
1779279050993800,1779279050993689,正确,1,1
1779279050993899,1779279050993689,错误,2,0
1779279050994102,1779279050993997,正确,1,1
1779279050994212,1779279050993997,错误,2,0
1779279050994425,1779279050994312,正确,1,0
1779279050994535,1779279050994312,错误,2,1
1779279050994747,1779279050994642,正确,1,1
1779279050994847,1779279050994642,错误,2,0
1779279050995050,1779279050994944,正确,1,0
1779279050995148,1779279050994944,错误,2,1
1779279050995380,1779279050995257,正确,1,1
1779279050995483,1779279050995257,错误,2,0
1779279050995733,1779279050995621,正确,1,1
1779279050995836,1779279050995621,错误,2,0
1779279050996066,1779279050995947,正确,1,0
1779279050996166,1779279050995947,错误,2,1
1779279050996403,1779279050996278,正确,1,1
1779279050996507,1779279050996278,错误,2,0
1779279050996719,1779279050996608,正确,1,1
1779279050996817,1779279050996608,错误,2,0
1779279050997021,1779279050996914,正确,1,0
1779279050997118,1779279050996914,错误,2,1
1779279050997336,1779279050997227,正确,1,0
1779279050997461,1779279050997227,错误,2,1
1779279050997670,1779279050997562,正确,1,1
1779279050997768,1779279050997562,错误,2,0
1779279050997979,1779279050997866,正确,1,0
1779279050998079,1779279050997866,错误,2,1
1779279050998299,1779279050998185,正确,1,0
1779279050998413,1779279050998185,错误,2,1
1779279050998634,1779279050998518,正确,1,1
1779279050998736,1779279050998518,错误,2,0
1779279050998938,1779279050998833,正确,1,1
1779279050999037,1779279050998833,错误,2,0
1779279050999255,1779279050999134,正确,1,0
1779279050999359,1779279050999134,错误,2,1
1779279050999572,1779279050999462,正确,1,0
1779279050999671,1779279050999462,错误,2,1
1779279050999875,1779279050999769,正确,1,1
1779279050999976,1779279050999769,错误,2,0
1779279051000187,1779279051000073,正确,1,1
1779279051000290,1779279051000073,错误,2,0
1779279051000527,1779279051000405,正确,1,1
1779279051000629,1779279051000405,错误,2,0
1779279051000836,1779279051000728,正确,1,0
1779279051000943,1779279051000728,错误,2,1
1779279051001151,1779279051001047,正确,1,1
1779279051001261,1779279051001047,错误,2,0
1779279051001524,1779279051001368,正确,1,0
1779279051001640,1779279051001368,错误,2,1
1779279051001849,1779279051001739,正确,1,1
1779279051001949,1779279051001739,错误,2,0
1779279051002184,1779279051002058,正确,1,1
1779279051002288,1779279051002058,错误,2,0
1779279051002522,1779279051002405,正确,1,1
1779279051002624,1779279051002405,错误,2,0
1779279051002840,1779279051002724,正确,1,0
1779279051002946,1779279051002724,错误,2,1
1779279051003157,1779279051003047,正确,1,0
1779279051003267,1779279051003047,错误,2,1
1779279051003486,1779279051003376,正确,1,0
1779279051003584,1779279051003376,错误,2,1
1779279051003845,1779279051003732,正确,1,1
1779279051003943,1779279051003732,错误,2,0
1779279051004215,1779279051004089,正确,1,1
1779279051004318,1779279051004089,错误,2,0
1779279051004553,1779279051004436,正确,1,1
1779279051004652,1779279051004436,错误,2,0
1779279051004862,1779279051004751,正确,1,0
1779279051004966,1779279051004751,错误,2,1
1779279051005198,1779279051005066,正确,1,1
1779279051005301,1779279051005066,错误,2,0
1779279051005538,1779279051005414,正确,1,1
1779279051005638,1779279051005414,错误,2,0
1779279051005843,1779279051005736,正确,1,1
1779279051005943,1779279051005736,错误,2,0
1779279051006197,1779279051006043,正确,1,1
1779279051006310,1779279051006043,错误,2,0
1779279051006525,1779279051006411,正确,1,0
1779279051006627,1779279051006411,错误,2,1
1779279051006829,1779279051006724,正确,1,1
1779279051006929,1779279051006724,错误,2,0
1779279051007259,1779279051007036,正确,1,1
1779279051007502,1779279051007036,错误,2,0
1779279051007758,1779279051007627,正确,1,1
1779279051007874,1779279051007627,错误,2,0
1779279051008145,1779279051008008,正确,1,1
1779279051008279,1779279051008008,错误,2,0
1779279051008561,1779279051008415,正确,1,1
1779279051008680,1779279051008415,错误,2,0
1779279051008924,1779279051008797,正确,1,1
1779279051009048,1779279051008797,错误,2,0
1779279051009298,1779279051009161,正确,1,0
1779279051009438,1779279051009161,错误,2,1
1779279051009693,1779279051009564,正确,1,1
1779279051009810,1779279051009564,错误,2,0
1779279051010049,1779279051009922,正确,1,0
1779279051010180,1779279051009922,错误,2,1
1779279051010438,1779279051010299,正确,1,1
1779279051010562,1779279051010299,错误,2,0
1779279051010805,1779279051010675,正确,1,1
1779279051010919,1779279051010675,错误,2,0
1779279051011177,1779279051011038,正确,1,0
1779279051011299,1779279051011038,错误,2,1
1779279051011668,1779279051011494,正确,1,0
1779279051011855,1779279051011494,错误,2,1
1779279051012143,1779279051012003,正确,1,0
1779279051012286,1779279051012003,错误,2,1
1779279051012577,1779279051012448,正确,1,0
1779279051012713,1779279051012448,错误,2,1
1779279051013004,1779279051012870,正确,1,1
1779279051013132,1779279051012870,错误,2,0
1779279051013409,1779279051013256,正确,1,1
1779279051013542,1779279051013256,错误,2,0
1779279051013803,1779279051013669,正确,1,0
1779279051013930,1779279051013669,错误,2,1
1779279051014195,1779279051014053,正确,1,1
1779279051014321,1779279051014053,错误,2,0
1779279051014605,1779279051014463,正确,1,0
1779279051014733,1779279051014463,错误,2,1
1779279051014990,1779279051014857,正确,1,1
1779279051015115,1779279051014857,错误,2,0
1779279051015428,1779279051015254,正确,1,0
1779279051015566,1779279051015254,错误,2,1
1779279051015822,1779279051015688,正确,1,0
1779279051015945,1779279051015688,错误,2,1
1779279051016189,1779279051016062,正确,1,1
1779279051016295,1779279051016062,错误,2,0
1779279051016546,1779279051016416,正确,1,1
1779279051016648,1779279051016416,错误,2,0
1779279051016858,1779279051016746,正确,1,0
1779279051016958,1779279051016746,错误,2,1
1779279051017164,1779279051017056,正确,1,0
1779279051017274,1779279051017056,错误,2,1
1779279051017508,1779279051017387,正确,1,1
1779279051017611,1779279051017387,错误,2,0
1779279051017821,1779279051017711,正确,1,1
1779279051017921,1779279051017711,错误,2,0
1779279051018134,1779279051018024,正确,1,1
1779279051018248,1779279051018024,错误,2,0
1779279051018485,1779279051018367,正确,1,0
1779279051018590,1779279051018367,错误,2,1
1779279051018801,1779279051018690,正确,1,0
1779279051018902,1779279051018690,错误,2,1
1779279051019136,1779279051019000,正确,1,0
1779279051019294,1779279051019000,错误,2,1
1779279051019537,1779279051019412,正确,1,0
1779279051019641,1779279051019412,错误,2,1
1779279051019849,1779279051019740,正确,1,0
1779279051019949,1779279051019740,错误,2,1
1779279051020159,1779279051020046,正确,1,0
1779279051020278,1779279051020046,错误,2,1
1779279051020526,1779279051020401,正确,1,1
1779279051020629,1779279051020401,错误,2,0
1779279051020849,1779279051020731,正确,1,0
1779279051020949,1779279051020731,错误,2,1
1779279051021160,1779279051021048,正确,1,0
1779279051021273,1779279051021048,错误,2,1
1779279051021497,1779279051021383,正确,1,0
1779279051021599,1779279051021383,错误,2,1
1779279051021808,1779279051021696,正确,1,0
1779279051021906,1779279051021696,错误,2,1
1779279051022106,1779279051022001,正确,1,0
1779279051022225,1779279051022001,错误,2,1
1779279051022461,1779279051022331,正确,1,1
1779279051022565,1779279051022331,错误,2,0
1779279051022776,1779279051022666,正确,1,0
1779279051022885,1779279051022666,错误,2,1
1779279051023096,1779279051022984,正确,1,0
1779279051023224,1779279051022984,错误,2,1
1779279051023473,1779279051023331,正确,1,0
1779279051023582,1779279051023331,错误,2,1
1779279051023794,1779279051023682,正确,1,1
1779279051023899,1779279051023682,错误,2,0
1779279051024106,1779279051023997,正确,1,0
1779279051024218,1779279051023997,错误,2,1
1779279051024454,1779279051024318,正确,1,1
1779279051024560,1779279051024318,错误,2,0
1779279051024767,1779279051024657,肯定是真的，按照指示去做,1,0
1779279051024867,1779279051024657,常见诈骗手段，不予理睬,2,1
1779279051024966,1779279051024657,安全起见，先转再查是否真实,3,0
1779279051025182,1779279051025063,司法机关,1,0
1779279051025363,1779279051025063,当地保监局,2,0
1779279051025520,1779279051025063,中国人民银行当地分支行,3,1
1779279051025802,1779279051025657,真实身份信息,1,1
1779279051025938,1779279051025657,亲属,2,0
1779279051026086,1779279051025657,同事,3,0
1779279051026233,1779279051025657,好友,4,0
1779279051026527,1779279051026369,商家的责任,1,0
1779279051026663,1779279051026369,政府的责任,2,0
1779279051026797,1779279051026369,消费者协会的责任,3,0
1779279051026931,1779279051026369,全社会共同的责任,4,1
1779279051027224,1779279051027065,网络交友,1,0
1779279051027372,1779279051027065,买卖游戏账号诈骗,2,1
1779279051027517,1779279051027065,投资诈骗,3,0
1779279051027792,1779279051027651,骚扰电话，挂断,1,0
1779279051027963,1779279051027651,银行客服电话，挂断,2,0
1779279051028101,1779279051027651,推销电话，挂断,3,0
1779279051028245,1779279051027651,反电诈号码，接听,4,1
1779279051028531,1779279051028391,安全,1,1
1779279051028636,1779279051028391,盈利,2,0
1779279051028736,1779279051028391,稳定,3,0
1779279051028835,1779279051028391,合规,4,0
1779279051029044,1779279051028934,高,1,0
1779279051029143,1779279051028934,中,2,0
1779279051029245,1779279051028934,低,3,0
1779279051029361,1779279051028934,以上都是,4,1
1779279051029580,1779279051029470,如实告知义务,1,0
1779279051029682,1779279051029470,交付保险费义务,2,1
1779279051029780,1779279051029470,维护保险标的安全的义务,3,0
1779279051029881,1779279051029470,保险事故发生的通知义务,4,0
1779279051030093,1779279051029979,投保人、被保险人,1,0
1779279051030209,1779279051029979,投保人、保险人,2,1
1779279051030311,1779279051029979,保险人、被保险人,3,0
1779279051030416,1779279051029979,投保人、受益人,4,0
1779279051030635,1779279051030525,法院,1,0
1779279051030735,1779279051030525,公安机关,2,1
1779279051030834,1779279051030525,检查机关,3,0
1779279051030932,1779279051030525,保险监察机构,4,0
1779279051031140,1779279051031032,产品资料宣传,1,0
1779279051031251,1779279051031032,保险活动当事人商议,2,0
1779279051031368,1779279051031032,保险合同约定,3,1
1779279051031473,1779279051031032,销售人员口头承诺,4,0
1779279051031692,1779279051031574,充分尊重金融消费者意愿,1,1
1779279051031793,1779279051031574,尊重金融消费者的人格尊严和民族风俗习惯,2,0
1779279051031892,1779279051031574,不得因金融消费者性别、年龄、种族、民族或国籍等不同进行歧视性差别对待,3,0
1779279051031995,1779279051031574,不得使用歧视性或者违背公序良俗的表述,4,0
1779279051032210,1779279051032094,受尊重权,1,0
1779279051032314,1779279051032094,公平交易权,2,0
1779279051032431,1779279051032094,信息安全权,3,1
1779279051032544,1779279051032094,自主选择权,4,0
1779279051032752,1779279051032644,非法性,1,0
1779279051032853,1779279051032644,利诱性,2,0
1779279051032952,1779279051032644,社会性,3,0
1779279051033058,1779279051032644,合法性,4,1
1779279051033291,1779279051033159,知情权,1,0
1779279051033405,1779279051033159,公平交易权,2,1
1779279051033511,1779279051033159,财产安全权,3,0
1779279051033612,1779279051033159,自主选择权,4,0
1779279051033860,1779279051033711,真实、全面,1,1
1779279051033969,1779279051033711,系统、特色,2,0
1779279051034112,1779279051033711,真实、特色,3,0
1779279051034227,1779279051033711,全面、系统,4,0
1779279051034473,1779279051034329,可以先买一万元试试，赚点利息,1,0
1779279051034578,1779279051034329,一元都不能买,2,1
1779279051034788,1779279051034679,保险人做到诚实信用,1,0
1779279051034891,1779279051034679,投保人做到诚实信用,2,0
1779279051035003,1779279051034679,被保险人做到诚实信用,3,0
1779279051035105,1779279051034679,保险人、投保人及被保险人同时做到诚实信用,4,1
1779279051035329,1779279051035220,即便银行卡里没有钱，也不出售个人银行卡,1,0
1779279051035485,1779279051035220,确认是朋友本人后才进行支付转账,2,0
1779279051035591,1779279051035220,不在不明网站填写银行卡号,3,0
1779279051035725,1779279051035220,朋友找我要付款码截图，我发给他,4,1
1779279051035941,1779279051035830,可以获得更好的收益,1,0
1779279051036054,1779279051035830,他人盗用您的名义从事非法活动,2,1
1779279051036156,1779279051035830,提高自己在多家银行的信用额度,3,0
1779279051036269,1779279051035830,完全没影响,4,0
1779279051036504,1779279051036384,最小,1,1
1779279051036607,1779279051036384,最大,2,0
1779279051036707,1779279051036384,逐级,3,0
1779279051036806,1779279051036384,动态,4,0
1779279051037018,1779279051036906,博取高额收益,1,1
1779279051037119,1779279051036906,保障人身安全,2,0
1779279051037229,1779279051036906,财富传承,3,0
1779279051037329,1779279051036906,养老保障,4,0
1779279051037563,1779279051037452,无所谓,1,0
1779279051037662,1779279051037452,狂热追捧,2,0
1779279051037761,1779279051037452,理性拒绝,3,1
1779279051037965,1779279051037858,具体工作时间,1,0
1779279051038065,1779279051037858,确定的薪酬数额,2,0
1779279051038164,1779279051037858,薪酬支付时间,3,0
1779279051038280,1779279051037858,以上都是,4,1
1779279051038506,1779279051038394,以招聘业务员为名发布高薪日结广告,1,0
1779279051038611,1779279051038394,事主依据广告信息联系被强制要求收取介绍费,2,0
1779279051038713,1779279051038394,收取正当合理的中介费并安排工作,3,1
1779279051038813,1779279051038394,要求事主先汇款作为代理商的成本,4,0
1779279051039030,1779279051038922,联系学校老师,1,0
1779279051039130,1779279051038922,联系发信人,2,1
1779279051039248,1779279051038922,向公安机关报案,3,0
1779279051039364,1779279051038922,联系父母,4,0
1779279051039585,1779279051039473,按照对方的步骤进行理赔,1,0
1779279051039686,1779279051039473,添加对方的微信进行理赔,2,0
1779279051039787,1779279051039473,先跟电商平台或快递公司核实,3,1
1779279051039996,1779279051039887,拨打所属银行官方号码咨询,1,0
1779279051040110,1779279051039887,立刻回拨短信中的电话,2,1
1779279051040224,1779279051039887,拨打110,3,0
1779279051040467,1779279051040326,立即提供信息,1,0
1779279051040572,1779279051040326,询问更多细节,2,0
1779279051040672,1779279051040326,挂断电话并报警,3,1
1779279051040772,1779279051040326,告知对方稍后再联系,4,0
1779279051040995,1779279051040871,按对方要求直接操作购买,1,0
1779279051041097,1779279051040871,联系购买方继续确认,2,0
1779279051041207,1779279051040871,停止付款，立即报警,3,1
1779279051041464,1779279051041332,实地看房核实,1,0
1779279051041572,1779279051041332,电话联系后通过微信交付押金,2,1
1779279051041699,1779279051041332,签订正规租房合同,3,0
1779279051041915,1779279051041805,赶紧交手续费领钱,1,0
1779279051042024,1779279051041805,向周围亲友咨询是否有此政策,2,0
1779279051042127,1779279051041805,找有关部门核实一下情况,3,1
1779279051042359,1779279051042244,即刻与其联络，按照指定步骤汇款,1,0
1779279051042467,1779279051042244,对该短信置之不理,2,0
1779279051042570,1779279051042244,对该短信置之不理，同时告诫周围好友注意防范,3,1
1779279051042780,1779279051042672,详细了解拒赔原因,1,0
1779279051042890,1779279051042672,查阅保险合同和相关法律条款,2,0
1779279051043012,1779279051042672,立即接受拒赔结果，不进行任何申诉,3,1
1779279051043115,1779279051042672,如有必要，寻求专业法律人士的帮助,4,0
1779279051043352,1779279051043226,换途径与朋友联系，询问求证,1,1
1779279051043469,1779279051043226,朋友有困难，赶紧汇款帮忙,2,0
1779279051043571,1779279051043226,通过QQ聊天继续询问详情,3,0
1779279051043677,1779279051043226,通过其他朋友侧面打听,4,0
1779279051043885,1779279051043777,进行讨价还价,1,0
1779279051043997,1779279051043777,顺利达成交易,2,0
1779279051044103,1779279051043777,果断拒绝提议,3,1
1779279051044324,1779279051044214,不予理睬,1,0
1779279051044472,1779279051044214,不转账、不汇款,2,0
1779279051044578,1779279051044214,向公安机关举报,3,0
1779279051044681,1779279051044214,以上都对,4,1
1779279051044894,1779279051044780,个人存款,1,0
1779279051044996,1779279051044780,公私财物,2,1
1779279051045096,1779279051044780,个人信任,3,0
1779279051045208,1779279051044780,公司信任,4,0
1779279051045422,1779279051045309,接到熟人通过短信、微信、微博、QQ、邮件、语音等形式发送的转账请求，或询问银行卡、网银密码等重要信息时，立刻放心转账,1,1
1779279051045542,1779279051045309,如确需向对方转账，应尽量选择次日到账方式并于事后再次核实，如有异常及时申请撤销,2,0
1779279051045649,1779279051045309,避免在与移动支付软件绑定的银行卡中存放过多资金以便分散和锁定风险,3,0
1779279051045752,1779279051045309,陌生人或长期失联的“熟人”要求汇款时，须保持谨慎多方求证，遇到可疑情况及时向公安机关、银行、电信运营商等机构咨询,4,0
1779279051045965,1779279051045858,立即报警,1,0
1779279051046065,1779279051045858,等待后续进展,2,1
1779279051046164,1779279051045858,前往银行锁定个人账户,3,0
