id,topic_id,title,seq,answer_flag
2017083947757359104,2017083947737382914,立即按要求转账到指定账户证明清白,0,0
2017083947757359105,2017083947737382914,挂断电话后拨打110或当地派出所电话核实,1,1
2017083947757359106,2017083947737382914,提供身份证号和银行卡信息自证清白,2,0
2017083947757359107,2017083947737382914,"下载对方发送的""案件调查APP""配合操作",3,0
2017084110215335936,2017084110195359745,保险人,0,0
2017084110215335937,2017084110195359745,投保人或被保险人 ,1,1
2017084110215335938,2017084110195359745,保险经纪人,2,0
2017084110215335939,2017084110195359745,保险代理人,3,0
2017084193258360832,2017084193234190338,自愿、平等、公平、诚实信用,0,1
2017084193258360833,2017084193234190338,收益最大化,1,0
2017084193258360834,2017084193234190338,风险自担,2,0
2017084193258360835,2017084193234190338,机构优先,3,0
2017084267916972032,2017084267892801538,录音和录像     ,0,1
2017084267916972033,2017084267892801538,录音和记录 ,1,0
2017084267916972034,2017084267892801538,登记和备案,2,0
2017084267916972035,2017084267892801538,评估和确认,3,0
2017156504166617088,2017156504142446594,自愿、平等、公平、诚实信用,0,1
2017156504166617089,2017156504142446594,收益最大化,1,0
2017156504166617090,2017156504142446594,风险自担,2,0
2017156504166617091,2017156504142446594,机构优先,3,0
2017156590556696576,2017156590524137474,录音和录像     ,0,1
2017156590556696577,2017156590524137474,录音和记录 ,1,0
2017156590556696578,2017156590524137474,登记和备案,2,0
2017156590556696579,2017156590524137474,评估和确认,3,0
2017156686262325248,2017156686238154753,国债,0,0
2017156686262325249,2017156686238154753,货币市场基金,1,0
2017156686262325250,2017156686238154753,结构性存款,2,0
2017156686262325251,2017156686238154753,私募股权基金,3,1
2017156827186745344,2017156827166769154,所有条款,0,0
2017156827186745345,2017156827166769154,责任免除条款,1,1
2017156827186745346,2017156827166769154,投保人信息条款,2,0
2017156827186745347,2017156827166769154,公司介绍条款,3,0
2017156913241280512,2017156913217110018,信、访、电、网,0,1
2017156913241280513,2017156913217110018,仅电话和邮件,1,0
2017156913241280514,2017156913217110018,仅线上平台,2,0
2017156913241280515,2017156913217110018,仅营业网点,3,0
2017157030551769088,2017157030527598594,"""使用监管机构及其工作人员的名义作宣传 """,0,0
2017157030551769089,2017157030527598594,使用夸张的语言吸引消费者,1,0
2017157030551769090,2017157030527598594,"""与保险合同条款保持一致，不得错误解读监管政策  """,2,1
2017157030551769091,2017157030527598594,不需要标明保险产品的性质,3,0
2017157267739660288,2017157267719684097,"""使用监管机构及其工作人员的名义作宣传 """,0,0
2017157267739660289,2017157267719684097,使用夸张的语言吸引消费者,1,0
2017157267739660290,2017157267719684097,"""与保险合同条款保持一致，不得错误解读监管政策  """,2,1
2017157267739660291,2017157267719684097,不需要标明保险产品的性质,3,0
2017157681482584064,2017157681454219266,禁止使用误导性的词语,0,1
2017157681482584065,2017157681454219266,违规捆绑销售,1,0
2017157681482584066,2017157681454219266, 使用强制勾选、默认勾选销售保险,2,0
2017157681482584067,2017157681454219266, 不提供线上客户服务电话,3,0
2017157791738253312,2017157791718277122,放大字体合同,0,0
2017157791738253313,2017157791718277122,全程录音录像,1,0
2017157791738253314,2017157791718277122,简化智能设备操作,2,0
2017157791738253315,2017157791718277122,强制购买保险,3,1
2017158388893896704,2017158388869726210,“稳健收益”,0,0
2017158388893896705,2017158388869726210,“历史最高回报”,1,1
2017158388893896706,2017158388869726210,“风险可控”,2,0
2017158388893896707,2017158388869726210,“灵活申赎”,3,0
2017158503603916800,2017158503579746306,中文,0,1
2017158503603916801,2017158503579746306,中英文对照,1,0
2017158503603916802,2017158503579746306,消费者母语,2,0
2017158503603916803,2017158503579746306,任意语言,3,0
2017158621560328192,2017158621540352001,半年,0,0
2017158621560328193,2017158621540352001,1年,1,1
2017158621560328194,2017158621540352001,2年,2,0
2017158621560328195,2017158621540352001,长期有效,3,0
2017158773817757696,2017158773793587201,电话,0,0
2017158773817757697,2017158773793587201,信函,1,0
2017158773817757698,2017158773793587201,匿名投诉,2,1
2017158773817757699,2017158773793587201,网络平台,3,0
2017158878922821632,2017158878902845441,拒绝提供服务,0,0
2017158878922821633,2017158878902845441,限制业务种类,1,0
2017158878922821634,2017158878902845441,收取额外服务费,2,0
2017158878922821635,2017158878902845441,手语或盲文支持,3,1
2017169000864698368,2017169000840527873,医疗费,0,0
2017169000864698369,2017169000840527873,精神损失费,1,1
2017169000864698370,2017169000840527873,因误工减少的收入,2,0
2017169000864698371,2017169000840527873,护理费,3,0
2017406787685732352,2017406787661561857,医疗费,0,0
2017406787685732353,2017406787661561857,精神损失费,1,1
2017406787685732354,2017406787661561857,因误工减少的收入,2,0
2017406787685732355,2017406787661561857,护理费,3,0
2017408494188646400,2017408494160281601,公平交易权,0,0
2017408494188646401,2017408494160281601,自主选择权,1,0
2017408494188646402,2017408494160281601,强制购买权,2,1
2017408494188646403,2017408494160281601,知情权,3,0
2017408579442069504,2017408579413704706,合法,0,0
2017408579442069505,2017408579413704706,不合法,1,1
2017408579442069506,2017408579413704706,部分合法,2,0
2017408579442069507,2017408579413704706,需消费者同意,3,0
2017408674786988032,2017408674762817538,未标注生产日期,0,1
2017408674786988033,2017408674762817538,未公开商品成本价,1,0
2017408674786988034,2017408674762817538,未提供发票,2,0
2017408674786988035,2017408674762817538,未赠送小礼品,3,0
2017408764310212608,2017408764290236417,更换商品生产日期,0,0
2017408764310212609,2017408764290236417,夸大广告效果,1,0
2017408764310212610,2017408764290236417,标明“处理品”低价出售,2,1
2017408764310212611,2017408764290236417,伪造质量认证标志,3,0
2017409024499666944,2017409024450330625,合法,0,0
2017409024499666945,2017409024450330625,不合法,1,1
2017409024499666946,2017409024450330625,部分合法,2,0
2017409024499666947,2017409024450330625,视商品类型而定,3,0
2017409117898428416,2017409117874257921,有效,0,0
2017409117898428417,2017409117874257921,需法院确认,1,0
2017409117898428418,2017409117874257921,部分有效,2,0
2017409117898428419,2017409117874257921,无效,3,1
2017409232520368128,2017409232500391937,公平交易权,0,0
2017409232520368129,2017409232500391937,知情权,1,1
2017409232520368130,2017409232500391937,自主选择权,2,0
2017409232520368131,2017409232500391937,监督权,3,0
2017409330188931072,2017409330168954882,普通电话号码,0,0
2017409330188931073,2017409330168954882,匿名化处理后的消费记录,1,0
2017409330188931074,2017409330168954882,不满十四周岁未成年人的个人信息,2,1
2017409330188931075,2017409330168954882,公开的社交媒体昵称,3,0
2017409409364807680,2017409409344831489,存款自愿,0,0
2017409409364807681,2017409409344831489,取款自由,1,0
2017409409364807682,2017409409344831489,存款保密,2,0
2017409409364807683,2017409409344831489,强制存款,3,1
2017409495452897280,2017409495432921090,无需公告,0,0
2017409495452897281,2017409495432921090,由客户自行查询,1,0
2017409495452897282,2017409495432921090,仅在调整时公告,2,0
2017409495452897283,2017409495432921090,必须公告,3,1
2017409569780158464,2017409569751793665,承担赔偿责任,0,0
2017409569780158465,2017409569751793665,不承担责任且不退还保险费,1,1
2017409569780158466,2017409569751793665,不承担责任但退还保险费,2,0
2017409569780158467,2017409569751793665,退还现金价值,3,0
2017409799011454976,2017409798987284482,隐瞒风险、夸大收益,0,0
2017409799011454977,2017409798987284482,公平、公正、诚信,1,1
2017409799011454978,2017409798987284482,强制性交易,2,0
2017409799011454979,2017409798987284482,误导消费者,3,0
2017410302621536256,2017410302601560065,忽视投诉,0,0
2017410302621536257,2017410302601560065,规定时限内调查核实并及时处理,1,1
2017410302621536258,2017410302601560065,推诿责任,2,0
2017410302621536259,2017410302601560065,拒绝赔偿,3,0
2017410450563026944,2017410450534662145,元,0,1
2017410450563026945,2017410450534662145,角,1,0
2017410450563026946,2017410450534662145,分,2,0
2017410450563026947,2017410450534662145,厘,3,0
2017410542934183936,2017410542914207745,有偿兑换残缺、污损的人民币,0,0
2017410542934183937,2017410542914207745,无偿兑换残缺、污损的人民币,1,1
2017410542934183938,2017410542914207745,拒绝兑换残缺、污损的人民币,2,0
2017410542934183939,2017410542914207745,收取一定费用后兑换残缺、污损的人民币,3,0
2017410618188386304,2017410618164215809,机动车驾驶人,0,0
2017410618188386305,2017410618164215809,机动车所有人或管理人,1,1
2017410618188386306,2017410618164215809,机动车销售商,2,0
2017410618188386307,2017410618164215809,机动车维修企业,3,0
2017410700061200384,2017410700041224194,1年,0,1
2017410700061200385,2017410700041224194,2年,1,0
2017410700061200386,2017410700041224194,3年,2,0
2017410700061200387,2017410700041224194,4年,3,0
2017410782705766400,2017410782681595905,可以自行设计,0,0
2017410782705766401,2017410782681595905,式样全国统一,1,1
2017410782705766402,2017410782681595905,只需在车内放置,2,0
2017410782705766403,2017410782681595905,由公安机关发放,3,0
2017410929728704512,2017410929708728322,单位将公款存入储蓄机构,0,0
2017410929728704513,2017410929708728322,个人将属于其所有的人民币或者外币存入储蓄机构,1,1
2017410929728704514,2017410929708728322,个人将工资存入单位账户,2,0
2017410929728704515,2017410929708728322, 个人将资金存入证券账户,3,0
2017411012889169920,2017411012869193730,存款自愿，取款自由，存款有息，为储户保密,0,1
2017411012889169921,2017411012869193730,存款强制，取款自由，存款无息，公开透明,1,0
2017411012889169922,2017411012869193730,存款自愿，取款限制，存款有息，公开透明,2,0
2017411012889169923,2017411012869193730,存款强制，取款限制，存款无息，为储户保密,3,0
2017411101443510272,2017411101415145473,储户可以随意查询其他储户的储蓄情况,0,0
2017411101443510273,2017411101415145473,储户可以要求储蓄机构代为查询、冻结或者划拨储蓄存款,1,0
2017411101443510274,2017411101415145473,储户认为储蓄存款利息支付有错误时，有权向经办的储蓄机构申请复核,2,1
2017411101443510275,2017411101415145473,储户可以将公款以个人名义转为储蓄存款,3,0
2017411178522234880,2017411178502258690,录音和录像,0,1
2017411178522234881,2017411178502258690,双人复核,1,0
2017411178522234882,2017411178502258690,双重保险,2,0
2017411178522234883,2017411178502258690,双重备份,3,0
2017411265503711232,2017411265483735042,可以,0,0
2017411265503711233,2017411265483735042,不可以,1,1
2017411265503711234,2017411265483735042,视情况而定,2,0
2017411265503711235,2017411265483735042,仅限老年人,3,0
2017411386987532288,2017411386963361794,10%,0,0
2017411386987532289,2017411386963361794,15%,1,0
2017411386987532290,2017411386963361794,20%,2,1
2017411386987532291,2017411386963361794,25%,3,0
2017416802429587456,2017416802405416962,交易时间,0,0
2017416802429587457,2017416802405416962,商户名称,1,0
2017416802429587458,2017416802405416962,客户身份证号,2,1
2017416802429587459,2017416802405416962,交易金额,3,0
2017520107298230272,2017520107265671170,《中华人民共和国保险法》,0,0
2017520107298230273,2017520107265671170,《中华人民共和国刑法》,1,0
2017520107298230274,2017520107265671170,《中华人民共和国消费者权益保护法》,2,0
2017520107298230275,2017520107265671170,《中华人民共和国商业银行法》,3,1
2017520205654659072,2017520205630488577,身份证件,0,0
2017520205654659073,2017520205630488577,工作证件,1,0
2017520205654659074,2017520205630488577,驾驶证,2,1
2017520205654659075,2017520205630488577,执业证件,3,0
2017520280669786112,2017520280641421314,同学,0,0
2017520280669786113,2017520280641421314,父母或监护人,1,1
2017520280669786114,2017520280641421314,辅导员,2,0
2017520280669786115,2017520280641421314,社会机构,3,0
2017520412945551360,2017520412921380866,分析借贷“追星”案例,0,0
2017520412945551361,2017520412921380866,设立专项资助资金,1,0
2017520412945551362,2017520412921380866,开展金融知识讲座,2,0
2017520412945551363,2017520412921380866,鼓励学生消费,3,1
2017520518793007104,2017520518768836609,平等自愿,0,0
2017520518793007105,2017520518768836609,利润优先,1,1
2017520518793007106,2017520518768836609,公平适当,2,0
2017520518793007107,2017520518768836609,诚实守信,3,0
2017520620358078464,2017520620338102273,合规收费,0,0
2017520620358078465,2017520620338102273,以质定价,1,0
2017520620358078466,2017520620338102273,公开透明,2,1
2017520620358078467,2017520620338102273,减费让利,3,0
2017520713568096256,2017520713539731457,合规收费,0,0
2017520713568096257,2017520713539731457,公开透明,1,1
2017520713568096258,2017520713539731457,以质定价,2,0
2017520713568096259,2017520713539731457,减费让利,3,0
2017520892463550464,2017520892439379970,营业场所公示,0,0
2017520892463550465,2017520892439379970,网站主页,1,0
2017520892463550466,2017520892439379970,内部员工通知,2,1
2017520892463550467,2017520892439379970,电子银行提示,3,0
2017520965922590720,2017520965894225921,1次,0,0
2017520965922590721,2017520965894225921,2次,1,1
2017520965922590722,2017520965894225921,3次,2,0
2017520965922590723,2017520965894225921,4次,3,0
2017521066850127872,2017521066825957377,建立多元化金融知识教育宣传渠道,0,0
2017521066850127873,2017521066825957377,在官方网站、移动互联网应用程序、营业场所设立公益性金融知识普及和教育专区,1,0
2017521066850127874,2017521066825957377,以营销、推介行为替代金融知识普及与消费者教育,2,1
2017521066850127875,2017521066825957377,通过消费者日常教育与集中教育活动，帮助消费者了解金融常识和金融风险,3,0
2017521403354943488,2017521403326578689,正确,0,1
2017521403354943489,2017521403326578689,错误,1,0
2017521454907133952,2017521454882963458,正确,0,0
2017521454907133953,2017521454882963458,错误,1,1
2017521502076276736,2017521502052106241,正确,0,1
2017521502076276737,2017521502052106241,错误,1,0
2017521596771078144,2017521596746907650,正确,0,1
2017521596771078145,2017521596746907650,错误,1,0
2017521640207290368,2017521640183119873,正确,0,0
2017521640207290369,2017521640183119873,错误,1,1
2017521707458760704,2017521707426201602,正确,0,0
2017521707458760705,2017521707426201602,错误,1,1
2017521947289063424,2017521947269087233,正确,0,0
2017521947289063425,2017521947269087233,错误,1,1
2017522006575550464,2017522006534602753,正确,0,1
2017522006575550465,2017522006534602753,错误,1,0
2017522076947582976,2017522076906635265,正确,0,0
2017522076951777280,2017522076906635265,错误,1,1
2017522132580831232,2017522132556660738,正确,0,0
2017522132580831233,2017522132556660738,错误,1,1
2017522235945259008,2017522235916894210,正确,0,1
2017522235945259009,2017522235916894210,错误,1,0
2017528034402766848,2017528034374402050,正确,0,1
2017528034402766849,2017528034374402050,错误,1,0
2017528084017188864,2017528083997212673,正确,0,1
2017528084017188865,2017528083997212673,错误,1,0
2017528160458379264,2017528160434208769,正确,0,0
2017528160458379265,2017528160434208769,错误,1,1
2017528214485209088,2017528214456844289,正确,0,0
2017528214485209089,2017528214456844289,错误,1,1
2017528285654159360,2017528285634183170,正确,0,0
2017528285654159361,2017528285634183170,错误,1,1
2017528336002584576,2017528335957442561,正确,0,0
2017528336002584577,2017528335957442561,错误,1,1
2017528435755716608,2017528435731546113,正确,0,1
2017528435755716609,2017528435731546113,错误,1,0
2017528494731825152,2017528494707654658,正确,0,0
2017528494731825153,2017528494707654658,错误,1,1
2017528555385655296,2017528555365679105,正确,0,0
2017528555385655297,2017528555365679105,错误,1,1
2017528603028754432,2017528603004583937,正确,0,1
2017528603028754433,2017528603004583937,错误,1,0
2017528815692550144,2017528815672573954,正确,0,1
2017528815692550145,2017528815672573954,错误,1,0
2017528858491228160,2017528858471251970,正确,0,1
2017528858491228161,2017528858471251970,错误,1,0
2017528927714021376,2017528927677267970,正确,0,0
2017528927714021377,2017528927677267970,错误,1,1
2017528993401016320,2017528993376845826,正确,0,0
2017528993401016321,2017528993376845826,错误,1,1
2017529041216081920,2017529041196105730,正确,0,0
2017529041216081921,2017529041196105730,错误,1,1
2017529200830320640,2017529200797761538,正确,0,1
2017529200830320641,2017529200797761538,错误,1,0
2017529248288870400,2017529248264699906,正确,0,0
2017529248288870401,2017529248264699906,错误,1,1
2017529301611057152,2017529301582692353,正确,0,0
2017529301611057153,2017529301582692353,错误,1,1
2017529358175440896,2017529358151270402,正确,0,1
2017529358175440897,2017529358151270402,错误,1,0
2017529473829179392,2017529473796620289,正确,0,0
2017529473829179393,2017529473796620289,错误,1,1
2017529824087117824,2017529824058753026,正确,0,1
2017529824087117825,2017529824058753026,错误,1,0
2017529875047911424,2017529875019546625,正确,0,1
2017529875047911425,2017529875019546625,错误,1,0
2017529940403556352,2017529940383580162,正确,0,1
2017529940403556353,2017529940383580162,错误,1,0
2017530040081190912,2017530040057020418,正确,0,0
2017530040081190913,2017530040057020418,错误,1,1
2017530110092513280,2017530110064148481,正确,0,1
2017530110092513281,2017530110064148481,错误,1,0
2017530173690744832,2017530173670768642,正确,0,1
2017530173690744833,2017530173670768642,错误,1,0
2017530238043951104,2017530238015586306,正确,0,0
2017530238043951105,2017530238015586306,错误,1,1
2017530359733293056,2017530359709122562,正确,0,1
2017530359733293057,2017530359709122562,错误,1,0
2017530419883806720,2017530419863830530,正确,0,0
2017530419883806721,2017530419863830530,错误,1,1
2017530466654490624,2017530466630320130,正确,0,0
2017530466654490625,2017530466630320130,错误,1,1
2017530596904407040,2017530596884430850,正确,0,0
2017530596904407041,2017530596884430850,错误,1,1
2017530658363543552,2017530658339373058,正确,0,1
2017530658363543553,2017530658339373058,错误,1,0
2017530845026848768,2017530845002678273,正确,0,0
2017530845026848769,2017530845002678273,错误,1,1
2017530889801043968,2017530889772679170,正确,0,0
2017530889801043969,2017530889772679170,错误,1,1
2017530941156102144,2017530941131931649,正确,0,0
2017530941156102145,2017530941131931649,错误,1,1
2017531018167717888,2017531018139353090,正确,0,1
2017531018167717889,2017531018139353090,错误,1,0
2017531070223224832,2017531070190665729,正确,0,1
2017531070223224833,2017531070190665729,错误,1,0
2017531146442117120,2017531146417946626,正确,0,0
2017531146442117121,2017531146417946626,错误,1,1
2017531185973432320,2017531185953456129,正确,0,0
2017531185973432321,2017531185953456129,错误,1,1
2017531254743240704,2017531254719070210,正确,0,0
2017531254743240705,2017531254719070210,错误,1,1
2017531326046408704,2017531326022238209,正确,0,1
2017531326046408705,2017531326022238209,错误,1,0
2017531374050217984,2017531374030241793,正确,0,0
2017531374050217985,2017531374030241793,错误,1,1
2017532407669329920,2017532407649353730,正确,0,0
2017532407669329921,2017532407649353730,错误,1,1
2017532473750589440,2017532473726418946,正确,0,0
2017532473750589441,2017532473726418946,错误,1,1
2017532525105647616,2017532525081477122,正确,0,1
2017532525105647617,2017532525081477122,错误,1,0
2017532570588680192,2017532570560315394,正确,0,0
2017532570588680193,2017532570560315394,错误,1,1
2017532620245045248,2017532620225069057,正确,0,0
2017532620245045249,2017532620225069057,错误,1,1
2017532659587616768,2017532659550863362,正确,0,0
2017532659587616769,2017532659550863362,错误,1,1
2017532724746129408,2017532724721958914,正确,0,1
2017532724746129409,2017532724721958914,错误,1,0
2017532768962482176,2017532768934117378,正确,0,0
2017532768962482177,2017532768934117378,错误,1,1
2017532834636894208,2017532834587557890,正确,0,1
2017532834636894209,2017532834587557890,错误,1,0
2017532885098565632,2017532885074395137,正确,0,1
2017532885098565633,2017532885074395137,错误,1,0
2017532928752881664,2017532928732905474,正确,0,1
2017532928752881665,2017532928732905474,错误,1,0
2029729767942672384,2029729767842009090,正确,0,1
2029729767942672385,2029729767842009090,错误,1,0
2029730210861174784,2029730210806648833,正确,0,0
2029730210861174785,2029730210806648833,错误,1,1
2029730316142399488,2029730316113039362,正确,0,1
2029730316142399489,2029730316113039362,错误,1,0
2029730425190109184,2029730425164943361,正确,0,0
2029730425190109185,2029730425164943361,错误,1,1
2029730511227867136,2029730511198507010,正确,0,0
2029730511227867137,2029730511198507010,错误,1,1
2029731030113603584,2029730621550645250,正确,0,1
2029731030113603585,2029730621550645250,错误,1,0
2029731125617905664,2029731125567574017,正确,0,0
2029731125617905665,2029731125567574017,错误,1,1
2029731193246863360,2029731193217503234,正确,0,0
2029731193246863361,2029731193217503234,错误,1,1
2029731264625528832,2029731264579391489,正确,0,1
2029731264625528833,2029731264579391489,错我,1,0
2029731353624465408,2029731353582522369,正确,0,1
2029731353624465409,2029731353582522369,错误,1,0
2029731416455139328,2029731416429973506,正确,0,1
2029731416455139329,2029731416429973506,错误,1,0
2029732426892333056,2029732426867167234,正确,0,0
2029732426892333057,2029732426867167234,错误,1,1
2029761681302900736,2029732481921601538,正确,0,1
