id,title,reward_amount,create_time,update_time
1779279050954224,保险金融机构在收集、保存、使用、对外提供个人金融信息时，应当遵守信用。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050954555,保险期间即保险合同的有效期，是保险合同从开始生效到终止的这一段时间。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050954854,保险事故发生后，投保人、被保险人或者受益人以伪造、变造的有关证明、资料或者其他证据，编造虚假的事故原因或者夸大损失程度的，保险人对其虚报的部分不承担赔偿或者给付保险金的责任。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050955160,保险销售人员在产品销售过程中应当以书面形式向投保人提供保险监管部门要求的投保提示书、产品说明书，应当引导投保人在投保单上填写真实完整的客户信息，并在人身保险新型产品投保书上抄录有关声明，可代抄录有关声明或代投保人或被保险人签名。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050955510,被保险人或受益人在未发生保险事故的情况下谎称发生了保险事故属于保险欺诈行为。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050955800,被保险人是指其财产或者人身受保险合同保障，享有保险金请求权的人。投保人不得为被保险人,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050956093,不变相强制收集消费者个人信息，防控信息泄露风险属于金融消费者八项权利中的信息安全权的要求。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050956421,不得因金融消费者性别、年龄、种族、民族或者国籍等不同实行歧视性差别对待，不得使用歧视性或者违背公序良俗的表述。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050956753,不满十四周岁未成年人的个人信息属于敏感个人信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050957060,不向陌生人提供身份证号码、工作单位、家庭住址等重要信息，不保存身份证照片或号码在手机上，谨慎处理个人账户信息，核实网站域名的真实性，避免点击可疑链接或扫描非正规渠道的二维码,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050957406,不要轻易地向陌生人汇款、转账、若是遇到必须要汇款转账的情况一定要再三核实对方的信息,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050957722,财产险商业责任险的被保人向保险人请求赔偿保险金的诉讼时效期为被保人对第三者应负的赔偿责任确定之日算起,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050958029,财务状况、投资目标可以影响金融消费者的适当性，但风险承受能力不会影响。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050958363,参与网络赌博，公安查不到，也不会被处罚。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050958679,车险缴费可以直接向保险营销员转款，以便实现快捷投保。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050958980,承诺高频回报、以虚假宣传造势、编造虚假项目、夸大投资收益等等都是非法集资常见的手段。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050959295,程同学在网上收到闺蜜发来的QQ消息，称她手机被偷，急需买一个新手机，向她暂借500元。碍于姐妹情谊，程同学二话不说就给对方打款。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050959632,程先生在网上订购了机票，这天他突然收到“航空公司客服”发来短信，称他的航班已取消，如需退票或改签请和短信中所留客服联络。程先生马上拨打该联络改签机票。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050959943,除非另有规定，否则银行不得向境外提供境内消费者金融信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050960252,处理个人信息应当遵循公开、透明原则，公开个人信息处理规则，明示处理的目的、方式和范围。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050960573,处理消费者个人信息应当取得个人的同意，涉及敏感信息的，需进行脱敏处理。处理不满14周岁未成年人个人信息时，应取得其父母或者监护人的同意。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050961009,存款保险保费由投保的银行业金融机构的储户交纳。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050961333,存款保险的保障范围是存款本金和存款利息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050961659,存款人在异地开展临时经营活动，可申请开立临时存款账户。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050961962,大学生网购时，如遇到商家要求使用“花呗”、“借呗”时，要谨慎对待。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050962282,大学生应培养自己的勤俭意识，及时发现并纠正自己从众消费、过度消费等错误观念。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050962618,代收代付业务中，银行仅对指令执行的准确与否负责，不对收付指令的正确与否负责。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050962927,贷款人有权拒绝任何单位和个人强令其发放贷款或者提供担保。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050963240,当不法人员冒充香港等地富家子弟，以自己现金被盗.信用卡被锁死不能取出现金，希望借用你的银行卡，说是用你的银行卡让家里转些钱用，并询问你银行卡的密码。由于你是一名心地善良的大学生，你应该选择信任他，并对他寄予帮助。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050963565,"当个人信息控制者停止运营其产品或服务时,应当对其所持有的个人信息进行删除或匿名化处理。",10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050963871,当你在网上购买游戏点卡，对方称点卡购买超时，需要重新下单，应该停止付款，立即报警。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050964184,当您的手机收到一条告知您网银需要升级的短信时，马上点开链接按要求操作。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050964529,当去做兼职为了有保障让你提交押金和身份证时，应该按要求提交。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050964836,当消费者未按合同规定支付保管箱相关费用时，银行有权拒绝提供开箱服务。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050965140,当遭遇电信网络诈骗后，应及时准确将骗子的账号、账户姓名提供给民警。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050965472,电子银行交易指令一经确认、执行，不得要求变更或撤销。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050965785,订立保险合同时，保险销售人员应当对免除或者减轻保险人责任的条款作出提示，并对有关免除保险人责任条款的概念、内容及其法律后果以书面或者口头形式向投保人作出明确的常人能够理解的解释说明。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050966108,对非法集资协助人，由处置非法集资牵头部门给予警告、处罚款；构成犯罪的，依法追究刑事责任。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050966457,对于金融机构来说，金融消费者权益保护服务平台建设将促进投诉处理提质增效。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050966766,对于消费者的存款意愿，银行不得拒绝。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050967068,多元纠纷解决机制包括诉讼、仲裁、调解、和解等多种方式,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050967395,多元纠纷解决机制不包含调解和仲裁。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050967707,发生保险事故时，被保险人或驾驶人应当及时采取合理的、必要的施救和保护措施，防止或者减少损失，并在保险事故发生后及时通知保险人。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050968015,发生保险事故时，出现驾驶员的驾驶证状态为“注销可恢复”属于保险责任。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050968332,发现存款变保险后可寻求代理退保机构或个人协助处理。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050968735,发现自己被骗子诱惑而进行汇款、转账操作后，首先应该第一时间联系银行、网络平台等支付机构采取相应应急措施，力争及时挽回损失,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050969116,凡是让你刷单信誉赚钱的一定是诈骗。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050969455,凡是在微信、QQ等网络上先与你交友恋爱，后带你投资理财的一定是诈骗。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050969765,反电信网络诈骗法规定，办理电话卡不得超出国家有关规定限制的数量。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050970081,反欺诈工作以保护保险消费者合法权益，维护保险市场秩序，促进保险行业健康发展为目标。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050970412,反诈防骗知识是金融教育中不可或缺的一部分，可以帮助消费者识别和防范各种金融诈骗手段。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050970758,防范电信网络诈骗的三不原则是不听信、不转账、不参与。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050971062,防范电信诈骗三不原则:不轻易、不透露、不转账!,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050971411,非法集资人、是指发起、主导或组织实施非法集资的单位和个人。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050971723,个人参与虚拟货币投资交易活动没有法律风险。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050972016,个人贷款采用质押担保方式的，消费者在贷款存续期间，需妥善保管质押物,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050972361,个人数据是指与已识别或可识别的自然人相关的任何数据,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050972695,个人信息保护的主要措施包括数据加密、访问控制、安全审计等。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050973008,个人信息保护是一项长期而复杂的工作，需要不断加强和完善,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050973325,个人信息处理者处理不满十四周岁未成年人个人信息的，只需经过本人同意即可。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050973668,个人信息处理者可以处理所有个人自行公开或者其他已经合法公开的个人信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050973974,个人信息的保存期限，按“孰长”（即“就长不就短”）原则确定；不得要求授权使用的时限超出必要范围。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050974296,个人信息的处理目的、处理方式和处理的个人信息种类发生变更的，无需重新取得个人同意。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050974631,个人信息是以电子或者其他方式记录的与已识别或者可识别的自然人有关的各种信息，不包括匿名化处理后的信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050974934,各单位可根据需要向客户提出通过调解方式解决纠纷的建议，客户同意调解的，各单位应与客户共同向调解组织提出申请。调解期间不计入投诉处理期限。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050975310,各机构应当积极扩充消费投诉渠道，进一步完善电话、来信、来访等渠道，确保客服电话能够迅速转接至人工投诉通道，来信、来访能够快速转由专人处理。已开通官方网站、移动客户端、微信公众号等互联网投诉渠道的，应当在相关平台中设置消费投诉板块并配备专人处理。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050975654,各级人民政府应当采取措施，制止不正当竞争行为，为公平竞争创造良好的环境和条件。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050975987,各级银行保险机构对于客户提出调解申请的案件应及时予以响应、及时参与调解，积极协商、达成一致的工作机制。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050976310,各级银行保险机构在纠纷处理中应当坚持快速响应、实事求是，力争在公司内部前置化解客户矛盾。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050976672,根据个人信息保护法，个人无权要求金融机构删除其个人信息,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050976996,公安机关办理电信网络诈骗案件依法调取证据的，互联网服务提供者应当及时提供技术支持和协助。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050977321,公平交易权要求不得设置违反公平原则的交易条件，在格式合同中不得加重金融消费者责任、限制或者排除金融消费者的合法权利，不得限制金融消费者寻求法律救济途径，不得减轻、免除本机构损害金融消费者合法权益应当承担的民事责任。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050977667,购买基金不是替代储蓄的等效理财方式。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050977979,股票的股息率是固定的。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050978296,股票投资者享有公司的所有权和分红权。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050978649,关于代为追偿，被保险人不可能成为保险人代为追偿的对象,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050978981,广告经营者、发布者设计、制作、发布虚假广告，造成消费者损害的，应当及提供该商品或者服务的经营者承担连带责任。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050979411,国家鼓励、支持一切组织和个人对损害消费者合法权益的行为进行社会监督。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050979773,和家人去吃饭，买单时你想刷卡付钱，可以把银行卡和密码直接给服务员,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050980086,和家人去吃饭，买单时你想刷卡付钱，可以直接把银行卡和密码直接给服务员。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050980422,汇款回单只能作为会出银行受理汇款的依据，不能作为汇款已转入收款人账号的证明。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050980739,机动车辆保险条款分为主险、附加险，附加险可以独立投保。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050981059,基于个人同意处理个人信息的，个人有权撤回其同意,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050981405,记帐式国债的价格会随着市场利率的变动而发生波动，消费者要承担一定的利率变动风险,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050981815,检查机关和公安机关有安全账户。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050982146,接到电话可进行“征信修复”，花钱“洗白”不良征信记录。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050982543,借记卡和信用卡均可以透支。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050982897,金融机构必须采取适当的技术和组织措施，以确保个人信息的安全,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050983219,金融机构可以将消费者的个人信息用于任何营销活动。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050983603,金融机构可以随意使用或泄露金融消费者的个人信息,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050983913,金融机构清分中心操作员在清分回笼现金中发现可疑的人民币，应立即向现场负责人报告，并换人复核，确认是假币的，应由现场负责人按规定填《假币收缴凭证》,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050984231,金融机构需做好信息披露。依据房贷产品及服务特性，及时、真实、准确、全面地披露关键信息，如贷款产品的年化利率等内容。此说法是否正确？,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050984616,金融机构因为遵守监管要求、降低风险，需要评估金融消费者的适当性，但不是因为确保金融产品或服务与消费者的需求和能力相匹配。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050984937,金融机构应当对消费者的风险承受能力进行评估，并根据评估结果向消费者推荐合适的金融产品和服务。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050985280,金融机构应当积极组织或参与金融管理部门组织的集中性金融知识普及活动即可，不需要另行开展日常性金融消费者教育。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050985643,金融机构应当建立健全消费者权益保护机制，制定消费者权益保护工作计划。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050985987,金融机构应当为消费者提供便捷的投诉和举报渠道。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050986305,金融机构应当向消费者充分揭示金融产品和服务的风险，并提醒消费者注意防范。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050986632,金融机构应当以通俗易懂的语言，及时、真实、准确、全面地向金融消费者披露可能影响其决策的信息，充分提示风险，不得发布夸大产品收益、掩饰产品风险等欺诈信息，不得作虚假或引人误解的宣传。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050986948,金融机构应提高运用多元化解机制的积极性，优化整合、合理利用金融纠纷化解资源，提高矛盾纠纷诉前化解效率，为保护金融消费者合法权益构建和谐金融消费环境。此说法是否正确？,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050987276,金融机构应指定具体部门推动金融纠纷多元化解工作，将金融纠纷多元化解工作纳入本单位金融消费者权益保护工作绩效考评内容。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050987599,金融机构在处理个人信息时，可以不遵守数据最小化原则。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050987891,金融机构在评估金融消费者的适当性时，通常会考虑消费者的收入状况、投资经验、风险偏好等因素。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050988198,金融机构在设置机构时，无需考虑金融消费者的监督和批评。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050988517,金融机构在使用个人金融信息时，可以向本机构合作单位出售客户个人金融信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050988821,金融机构在收集个人信息时，可以不告知客户收集的目的和用途,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050989120,金融机构在收集消费者个人信息时，无需经过消费者同意。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050989456,金融机构在推广金融产品时，可以使用夸大其词的宣传语言。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050989787,金融机构在推荐金融产品时，应确保推荐的产品与消费者的投资目标一致。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050990099,金融机构在向消费者推荐金融产品时，只需考虑产品的风险性，无需考虑消费者的风险承受能力。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050990440,金融机构在销售金融产品或服务时，可以隐瞒产品的风险，只强调收益。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050990748,金融机构在销售金融产品时，无需向消费者披露可能的风险。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050991048,金融机构在销售金融产品时，应当根据投资者的风险承受能力推荐相应风险等级的产品。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050991375,金融机构作为向自然人提供产品和服务的组织，应高度重视个人信息保护。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050991693,金融基础知识包括了解不同的金融产品和服务，以及它们的基本特性。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050992012,金融市场的基本功能包括促进资金流动、提供金融服务、实现投资收益和扩大经济规模。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050992328,金融市场是金融资产交易的平台，包括股票市场、债券市场、外汇市场等。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050992678,金融消费者八大权益包括:财产安全权、知情权、自主选择权、公平交易权、依法求偿权、受教育权、受尊重权、信息安全权。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050992992,金融消费者的投诉和纠纷应当得到及时、公正、合理的处理,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050993335,金融消费者合法权益受到损害，可以向保险公司要求赔 偿。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050993689,金融消费者权益保护是金融工作中最贴近人民、与人民联系最为紧密的领域。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050993997,金融消费者三适当原则的核心是保护消费者的合法权益。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050994312,金融消费者三适当原则要求金融机构对消费者的投资行为负责。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050994642,金融消费者享有八项基本权利。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050994944,金融消费者享有自主定价权。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050995257,金融消费者有权要求金融机构对个人信息进行保密，不得泄露给任何第三方。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050995621,金融消费者在购买金融产品或服务时，有权要求金融机构提供真实、准确、全面的信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050995947,金融消费者在购买金融产品或接受金融服务时，可以自行降低自己的风险等级，不需要遵守风险测评的要求。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050996278,金融消费者在选择金融产品或服务前，应充分了解相关信息，注意合同条款，避免不公平的约定，以此来保护自己的自主选择权。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050996608,金融消费者在选择金融产品或服务时，应当了解自己的风险承受能力和投资目的、仔细阅读产品或服务的说明书和风险提示、咨询专业人士或金融机构的建议。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050996914,金融消费者在遭遇诈骗时，应第一时间选择报警，而不是通过多元纠纷机制解决。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050997227,金融知识教育宣传可以以营销、推介行为替代金融知识普及与消费者教育。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050997562,金融知识教育宣传应当坚持公益性，不得以营销、推介行为替代金融知识普及与消费者教育。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050997866,经过线上面试你被娉为“省老年协会招聘形象大使”，且月薪六千，但是需要先交纳保证金，你选择先交纳保证金。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050998185,经营者发现其提供的商品或者服务存在缺陷，有危及人身财产安全危险的，需要召回的，经营者可以要求消费者承担其因商品被召回支出的必要费用。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050998518,经营者收集、使用消费者个人信息，应当遵循合法、正当、必要的原则。明示收集，使用信息的目的、方式和范围，并经消费者同意。经营者收集、使用消费者个人信息，应当公开其收集、使用规则，不得违反法律、法规的规定和双方的约定收集、使用信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050998833,经营者未经消费者同意或者请求，或者消费者明确表示拒绝的，不得向其发送商业性信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050999134,经营者未经消费者同意或者请求，可以向其发送商业性信息。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050999462,境内商业银行可以将存款保险标识用于宣传本行理财产品。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279050999769,纠纷化解工作不得违反法律的基本原则，不得损害国家利益、公司和第三人合法权益。,10.00,2026-05-20 20:10:50,2026-05-20 20:10:50
1779279051000073,纠纷化解工作应充分尊重当事人意愿，保障当事人依法行使自己的民事权利和诉讼权利。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051000405,纠纷化解工作应根据投诉纠纷实际情况，灵活确定解纷化解方式，提升解纷化解效率，降低当事人解纷处理成本。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051000728,开立银行账户、支付账户根据实际情况可超出国家有关规定限制的数量。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051001047,开启手机防骗功能可以有效预防诈骗电话。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051001368,可以把银行卡卖给别人赚取500元,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051001739,可以在网上通过正规公司或银行申请贷款。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051002058,"客户信息的编辑应当有客户授权或申请,并由相关操作权限人员进行相应的编辑操作。",10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051002405,"客户信息的收集应当符合实际业务经营需求,任何部门不得误导客户提供不真实客户信息或经篡改的客户信息。",10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051002724,老丁是某公司出纳，经常要给客户汇款。这天他手机上突然收到自称是公司老板的发来一条信息：“有一笔货款，请把钱打到这个账户上622*********王斌”。他猛然想起有一笔货款说好当天打的，于是他没有进一步核实对方身份，便按照信息上的账户将钱汇了过去。,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
1779279051003047,李某一日收到一号码尾号为95588的手机短信，提醒自己网银到期，请点击附加网站进行更新，李某知道95588为工行服务电话，便按照提示进行操作,10.00,2026-05-20 20:10:51,2026-05-20 20:10:51
