id,title,reward_amount,create_time,update_time
2017158503579746306,金融机构向消费者提供服务的合同文本应当以哪种语言书写？,10.00,2026-01-30 16:50:39,
2017158621540352001,金融机构对消费者风险承受能力评估的有效期是？,10.00,2026-01-30 16:51:07,
2017158773793587201,金融机构对消费者投诉的受理方式不包括？,10.00,2026-01-30 16:51:43,
2017158878902845441,金融机构对残障消费者需提供的便利服务是？,10.00,2026-01-30 16:52:08,
2017169000840527873,经营者造成消费者人身伤害时，无需赔偿以下哪项费用？,10.00,2026-01-30 17:32:22,
2017406787661561857,经营者造成消费者人身伤害时，无需赔偿以下哪项费用？,10.00,2026-01-31 09:17:14,
2017408494160281601,以下哪项不属于消费者依法享有的权利？,10.00,2026-01-31 09:24:01,
2017408579413704706,经营者使用“最终解释权归本店所有”条款是否合法？,10.00,2026-01-31 09:24:22,
2017408674762817538,经营者提供商品时，下列哪种行为侵犯消费者知情权？,10.00,2026-01-31 09:24:44,
2017408764290236417,经营者提供商品时，下列哪种行为不构成欺诈？,10.00,2026-01-31 09:25:06,
2017409024450330625,经营者使用“售出商品概不退换”条款是否合法？,10.00,2026-01-31 09:26:08,
2017409117874257921,经营者通过格式条款排除消费者权利，该条款效力如何？,10.00,2026-01-31 09:26:30,
2017409232500391937,经营者提供商品时，未明码标价的行为侵犯了消费者哪项权利？,10.00,2026-01-31 09:26:57,
2017409330168954882,以下哪项属于敏感个人信息？,10.00,2026-01-31 09:27:21,
2017409409344831489,商业银行办理个人储蓄存款业务的原则不包括？,10.00,2026-01-31 09:27:39,
2017409495432921090,商业银行的营业时间是否需要公告？,10.00,2026-01-31 09:28:00,
2017409569751793665,被保险人故意犯罪导致伤残，保险人的责任是？,10.00,2026-01-31 09:28:18,
2017409798987284482,银行业金融机构在营销产品和服务时应遵循什么原则？,10.00,2026-01-31 09:29:12,
2017410302601560065,银行业金融机构在处理消费者投诉时应如何做？,10.00,2026-01-31 09:31:12,
2017410450534662145,根据《中华人民共和国人民币管理条例》，人民币的单位为：,10.00,2026-01-31 09:31:48,
2017410542914207745,办理人民币存取款业务的金融机构应当：,10.00,2026-01-31 09:32:10,
2017410618164215809,根据《机动车交通事故责任强制保险条例》，机动车交通事故责任强制保险的投保对象是：,10.00,2026-01-31 09:32:28,
2017410700041224194,机动车交通事故责任强制保险的保险期间为多少年？,10.00,2026-01-31 09:32:47,
2017410782681595905,机动车交通事故责任强制保险的保险标志：,10.00,2026-01-31 09:33:07,
2017410929708728322,根据《储蓄管理条例》，以下哪项属于储蓄的定义？,10.00,2026-01-31 09:33:42,
2017411012869193730,根据《储蓄管理条例》，储蓄机构办理储蓄业务必须遵循的原则是：,10.00,2026-01-31 09:34:02,
2017411101415145473,根据《储蓄管理条例》，以下哪项属于储户的合法权益？,10.00,2026-01-31 09:34:23,
2017411178502258690,《银行业金融机构销售专区录音录像管理暂行规定》中“双录”是指什么？,10.00,2026-01-31 09:34:41,
2017411265483735042,自助终端购买产品时，销售人员是否可以代客操作？,10.00,2026-01-31 09:35:02,
2017411386963361794,长期睡眠信用卡数量占本机构总发卡数量的比例在任何时点均不得超过多少？,10.00,2026-01-31 09:35:31,
2017416802405416962,信用卡交易信息需包含的内容不包括以下哪项？,10.00,2026-01-31 09:57:02,
2017520107265671170,《反保险欺诈工作办法》的制定依据不包括以下哪项？,10.00,2026-01-31 16:47:32,
2017520205630488577,保险销售从业人员必须出示的有效身份证明不包括以下哪项？,10.00,2026-01-31 16:47:55,
2017520280641421314,大学生申请贷款时，放贷机构需获取哪类人的书面担保材料作为第二还款来源？,10.00,2026-01-31 16:48:13,
2017520412921380866,以下哪项不属于高校应开展的金融教育工作？,10.00,2026-01-31 16:48:45,
2017520518768836609,保险销售行为应遵循的原则不包括以下哪项？,10.00,2026-01-31 16:49:10,
2017520620338102273,服务收费需“明码标价”体现了以下哪项原则？,10.00,2026-01-31 16:49:34,
2017520713539731457,银行业金融机构的收费项目应确保客户了解充分信息，这体现了哪项原则？,10.00,2026-01-31 16:49:56,
2017520892439379970,商业银行服务价格信息披露的渠道不包括以下哪种？,10.00,2026-01-31 16:50:39,
2017520965894225921,个人柜台查询自身信用报告，每年可免费查询的次数是多少次？,10.00,2026-01-31 16:50:57,
2017521066825957377,根据《银行保险机构消费者权益保护管理办法》，银行保险机构开展金融知识教育宣传，不得通过以下哪一种方式？,10.00,2026-01-31 16:51:21,
2017521403326578689,金融机构产品风险等级应由低到高至少分为五级。,10.00,2026-01-31 16:52:41,
2017521454882963458,金融机构可以将销售业绩作为销售人员的唯一考核指标。,10.00,2026-01-31 16:52:53,
2017521502052106241,客户拒绝提供必要信息时，金融机构可以拒绝销售产品。,10.00,2026-01-31 16:53:04,
2017521596746907650,个人信息主体有权每年两次免费获取本人的信用报告。,10.00,2026-01-31 16:53:27,
2017521640183119873,信用卡逾期后注销就可以抹去不良信用记录。,10.00,2026-01-31 16:53:37,
2017521707426201602,银行保险机构可以允许第三方合作机构在营业网点或者自营网络平台以银行保险机构的名义向消费者推介或者销售产品和服务。,10.00,2026-01-31 16:53:53,
2017521947269087233,银行因业务需要收集消费者个人金融信息，无需取得消费者同意。（）,10.00,2026-01-31 16:54:51,
2017522006534602753,处理个人信息应当遵循公开、透明原则，公开个人信息处理规则，明示处理的目的、方式和范围。,10.00,2026-01-31 16:55:05,
2017522076906635265,某快递公司为提高配送效率，在未告知收件人且未取得同意的情况下，将收件人的姓名、电话、收货地址等信息共享给合作的生鲜电商用于精准营销，该行为符合《中华人民共和国个人信息保护法》规定。（ ）,10.00,2026-01-31 16:55:22,
2017522132556660738,金融机构可以向无民事行为能力人销售或者交易产品。,10.00,2026-01-31 16:55:35,
2017522235916894210,客户应当在了解产品，听取金融机构适当性匹配意见的基础上，根据自身情况自主选择、审慎决策，并承担风险。,10.00,2026-01-31 16:55:59,
2017528034374402050,组织、策划、实施、参与电信网络诈骗活动或者为电信网络诈骗活动提供帮助，构成犯罪的，依法追究刑事责任。,10.00,2026-01-31 17:19:02,
2017528083997212673,保险公司对于投保人的个人信息，应当予以保密。,10.00,2026-01-31 17:19:14,
2017528160434208769,非法集资的参与者可以得到全额本金返还。,10.00,2026-01-31 17:19:32,
2017528214456844289,根据《中华人民共和国个人信息保护法》，个人信息的保存期限没有统一规定，可由处理者根据业务需要自行决定。,10.00,2026-01-31 17:19:45,
2017528285634183170,将银行账户借给朋友使用不会产生法律风险。,10.00,2026-01-31 17:20:02,
2017528335957442561,非法集资，是指未经国务院金融管理部门依法许可或者违反国家金融管理规定，以许诺还本付息或者给予其他投资回报等方式，向特定对象吸收资金的行为。,10.00,2026-01-31 17:20:14,
2017528435731546113,除国家另有规定外，任何单位和个人不得发布包含集资内容的广告或者以其他方式向社会公众进行集资宣传。,10.00,2026-01-31 17:20:38,
2017528494707654658,银行保险机构收集消费者个人信息应当向消费者告知收集使用的目的、方式和范围等规则，并经消费者同意，法律法规另有规定的除外。消费者不同意的，银行保险机构应当拒绝提供不依赖于其所拒绝授权信息的金融产品或服务。,10.00,2026-01-31 17:20:52,
2017528555365679105,银行保险机构通过线上渠道使用格式条款获取个人信息授权的，可以设置默认同意的选项。,10.00,2026-01-31 17:21:06,
2017528603004583937,银行保险机构应当加强从业人员行为管理，禁止违规查询、下载、复制、存储、篡改消费者个人信息。,10.00,2026-01-31 17:21:17,
2017528815672573954,收集个人信息，应当限于实现处理目的的最小范围，不得过度收集个人信息。,10.00,2026-01-31 17:22:08,
2017528858471251970,消费者有权每年免费查询个人信用报告2次。,10.00,2026-01-31 17:22:18,
2017528927677267970,征信机构可以未经同意向第三方提供个人信用报告。,10.00,2026-01-31 17:22:35,
2017528993376845826,遇到“冒充公检法”要求转账的电话，应立即按对方要求操作，以免被处罚。,10.00,2026-01-31 17:22:51,
2017529041196105730,根据《金融机构产品适当性管理办法》，金融机构可以委托第三方机构代为完成投资者风险承受能力评估。,10.00,2026-01-31 17:23:02,
2017529200797761538,根据《金融机构产品适当性管理办法》要求，保险产品也需进行分类分级管理，并与销售人员资质分级相衔接。,10.00,2026-01-31 17:23:40,
2017529248264699906,根据《金融机构产品适当性管理办法》要求，投资者拒绝提供必要信息的，金融机构可直接拒绝销售，但无需告知后果。,10.00,2026-01-31 17:23:51,
2017529301582692353,《银行业保险业消费投诉处理管理办法》要求，银行保险机构应在官方网站首页设置消费投诉板块，并保持链接有效。,10.00,2026-01-31 17:24:04,
2017529358151270402,《银行业保险业消费投诉处理管理办法》规定，银行保险机构对于事实清楚、争议简单的投诉，应当自收到之日起 15 日内作出处理决定。,10.00,2026-01-31 17:24:18,
2017529473796620289,风险测评问卷可以由金融机构员工代客户填写，以提高效率。,10.00,2026-01-31 17:24:45,
2017529824058753026,保险销售宣传内容必须与保险合同条款完全一致。,10.00,2026-01-31 17:26:09,
2017529875019546625,保险公司必须建立小额理赔案件快速处理机制，并简化理赔手续以减少不必要的材料？,10.00,2026-01-31 17:26:21,
2017529940383580162,保险公司在销售保险产品时，必须明确区分保险产品与其他金融产品，并标明其保险性质？,10.00,2026-01-31 17:26:36,
2017530040057020418,保险公司可以允许销售人员夸大产品功能，以促进销售业绩？,10.00,2026-01-31 17:27:00,
2017530110064148481,非法集资人是指发起、主导或者组织实施非法集资的单位和个人？,10.00,2026-01-31 17:27:17,
2017530173670768642,银行保险机构在贷款类产品中必须明示年化利率？,10.00,2026-01-31 17:27:32,
2017530238015586306,银行保险机构向消费者提供产品时，必须使用专业术语与通俗用语结合，以确保信息披露的准确性，理解性？,10.00,2026-01-31 17:27:47,
2017530359709122562,投保人可以为配偶、子女或父母购买适用个人所得税优惠政策的商业健康保险，并享受税收优惠？,10.00,2026-01-31 17:28:16,
2017530419863830530,保险公司可以拒绝为70岁及以上老年人或患有慢性病的群体提供保险保障？,10.00,2026-01-31 17:28:31,
2017530466630320130,金融机构在提供金融服务时，可以强制要求老年人使用银行卡或自助设备办理业务？,10.00,2026-01-31 17:28:42,
2017530596884430850,金融机构在向老年人销售金融产品时，无需进行风险承受能力评估和风险提示？,10.00,2026-01-31 17:29:13,
2017530658339373058,任何单位和个人都应当爱护人民币，禁止损害人民币和妨碍人民币流通。,10.00,2026-01-31 17:29:28,
2017530845002678273,金融机构可以将残缺、污损的人民币对外支付。,10.00,2026-01-31 17:30:12,
2017530889772679170,中国人民银行可以将停止流通的人民币支付给金融机构。,10.00,2026-01-31 17:30:23,
2017530941131931649,机动车交通事故责任强制保险的保险标志可以伪造或变造。,10.00,2026-01-31 17:30:35,
2017531018139353090,机动车交通事故责任强制保险的赔偿责任限额全国统一。,10.00,2026-01-31 17:30:53,
2017531070190665729,根据《储蓄管理条例》，任何单位和个人不得将公款以个人名义转为储蓄存款。,10.00,2026-01-31 17:31:06,
2017531146417946626,根据《储蓄管理条例》，储蓄机构可以使用不正当手段吸收储蓄存款。,10.00,2026-01-31 17:31:24,
2017531185953456129, 根据《储蓄管理条例》，储蓄机构可以随意变动储蓄存款利率。,10.00,2026-01-31 17:31:33,
2017531254719070210,根据《储蓄管理条例》，储蓄机构可以代任何单位和个人查询、冻结或者划拨储蓄存款。,10.00,2026-01-31 17:31:50,
2017531326022238209,录音录像需征得消费者同意，否则不能销售产品。,10.00,2026-01-31 17:32:07,
2017531374030241793,商业银行可以宣传理财产品的预期收益率。,10.00,2026-01-31 17:32:18,
2017532407649353730,商业银行可以将理财产品财产归入自有资产进行清算。,10.00,2026-01-31 17:36:25,
2017532473726418946,保险公司可以强制客户购买与保险产品捆绑的健康管理服务。,10.00,2026-01-31 17:36:40,
2017532525081477122,金融机构必须在公开渠道展示汽车贷款产品的年化利率及费率。,10.00,2026-01-31 17:36:53,
2017532570560315394,保险销售从业人员可代为签署投保提示书。,10.00,2026-01-31 17:37:03,
2017532620225069057,互联网保险产品可销售超出保险公司业务范围的险种。,10.00,2026-01-31 17:37:15,
2017532659550863362,银行业金融机构可以为未满18岁的在校大学生提供贷款服务。,10.00,2026-01-31 17:37:25,
2017532724721958914,银行业金融机构在校园内开展线下营销活动需提前向教育机构报备并取得同意。,10.00,2026-01-31 17:37:40,
2017532768934117378,对于不同意报送信贷信息的大学生，放贷机构仍可向其发放贷款。,10.00,2026-01-31 17:37:51,
2017532834587557890,商业银行服务价格信息披露需在网站主页和营业场所醒目位置公示。,10.00,2026-01-31 17:38:06,
2017532885074395137,客户不接受服务价格的，商业银行不得强制或变相强制其接受服务。​,10.00,2026-01-31 17:38:18,
2017532928732905474,商业银行服务价格投诉管理制度需明确处理期限，确保及时处理客户投诉。,10.00,2026-01-31 17:38:29,
2029729767842009090,“套路贷”的“借款”是被告人侵吞被害人房产财产的借口，所以“套路贷”是以“借款”为名行非法占有被害人财物之实。而高利贷出借人希望借款人按约定支付高额利息并返还本金，目的是为了获取高额利息,10.00,2026-03-06 09:24:22,
2029730210806648833,“套路贷”的“借款”是被告人侵吞被害人房产财产的借口，所以“套路贷”是以“借款”为名行非法占有被害人财物之实。而高利贷出借人希望借款人按约定支付高额利息并返还本金，目的是为了获取高额利息,10.00,2026-03-06 09:26:07,
2029730316113039362, 当你在电商平台消费时，银行卡最安全的使用方式是专门办理一张银行卡，放入适当资金用于购物。,10.00,2026-03-06 09:26:33,
2029730425164943361, 金融消费者在购买金融产品和接受金融服务过程中的财产安全由金融消费者自行负责。,10.00,2026-03-06 09:26:59,
2029730511198507010, 某人一年多未联系的好友通过QQ向其借钱，并称自己银行卡已挂失，让其将钱打到一陌生人的账户之上，陈某觉得朋友既然开口，必定有困难需要帮助，便将钱汇向对方提供的账户里,10.00,2026-03-06 09:27:19,
2029730621550645250, 收到“有人为你点歌，请回复……”的手机信息后，最好是不予理睬。,10.00,2026-03-06 09:27:45,2026-03-06 09:29:23
2029731125567574017, 游戏账号充值及交易，在非正规平台进行交易，与对方进行交易。,10.00,2026-03-06 09:29:46,
2029731193217503234, 欲参加社会培训，只要看下培训方承诺的主要内容就可以了。,10.00,2026-03-06 09:30:02,
2029731264579391489,“天上不会掉馅饼，宣扬‘保本高收益’就是金融诈骗”的说法正确吗？,10.00,2026-03-06 09:30:19,
2029731353582522369,《保险法》规定，投保人故意不履行如实告知义务的，保险人对于合同解除前发生的保险事故不承担赔偿或者给付保险金的责任。,10.00,2026-03-06 09:30:40,
2029731416429973506,QQ或微信上收到好朋友借钱的消息，应电话联系该好友确定消息真假。,10.00,2026-03-06 09:30:55,
2029732426867167234,办理停息停贷后便不会影响征信。,10.00,2026-03-06 09:34:56,
2029732481921601538,保险公司不得使用强制搭售、信息系统或者网页默认勾选等方式与投保人订立保险合同。,10.00,2026-03-06 09:35:09,2026-03-06 11:31:11
2029732797073215490,保险公司和商业银行应当在客户投诉、退保等事件发生的第一时间积极处理，属于哪个部门由哪个部门负责，不得相互推诿，避免产生负面影响使事态扩大。,10.00,2026-03-06 09:36:24,
2029732857404084226,保险公司可以在保险事故发生后以不同于核保时的标准重新对保险标的或者被保险人的有关情况进行审核。,10.00,2026-03-06 09:36:38,
2029732913964273666,保险活动当事人行使权力、履行义务应当遵守诚实信用原则。,10.00,2026-03-06 09:36:52,
2029732983510028290,保险机构作为企业，其从业人员在业交往中收送礼物不受规定限制。,10.00,2026-03-06 09:37:09,
2029733213613740033,保险接触个人金融信息岗位的从业人员在上岗前，应当书面做出保密承诺。,10.00,2026-03-06 09:38:03,
2029733271599992833,保险金额是指投保人缴纳保险费的金额。,10.00,2026-03-06 09:38:17,
2029733334715879425,保险金融机构根据业务需要和风险防范，可以收集与业务无关的个人信息。,10.00,2026-03-06 09:38:32,
2029733421152096257,保险金融机构在收集、保存、使用、对外提供个人金融信息时，应当遵守信用。,10.00,2026-03-06 09:38:53,
2029733492891471874,保险期间即保险合同的有效期，是保险合同从开始生效到终止的这一段时间。,10.00,2026-03-06 09:39:10,
2029733558725267457,保险事故发生后，投保人、被保险人或者受益人以伪造、变造的有关证明、资料或者其他证据，编造虚假的事故原因或者夸大损失程度的，保险人对其虚报的部分不承担赔偿或者给付保险金的责任。,10.00,2026-03-06 09:39:26,
2029733613062475777,保险销售人员在产品销售过程中应当以书面形式向投保人提供保险监管部门要求的投保提示书、产品说明书，应当引导投保人在投保单上填写真实完整的客户信息，并在人身保险新型产品投保书上抄录有关声明，可代抄录有关声明或代投保人或被保险人签名。,10.00,2026-03-06 09:39:39,
2029733861092642818,被保险人或受益人在未发生保险事故的情况下谎称发生了保险事故属于保险欺诈行为。,10.00,2026-03-06 09:40:38,
2029733935793197058,被保险人是指其财产或者人身受保险合同保障，享有保险金请求权的人。投保人不得为被保险人,10.00,2026-03-06 09:40:56,
2029734020690104321,不变相强制收集消费者个人信息，防控信息泄露风险属于金融消费者八项权利中的信息安全权的要求。,10.00,2026-03-06 09:41:16,
2029734234725437441,不得因金融消费者性别、年龄、种族、民族或者国籍等不同实行歧视性差别对待，不得使用歧视性或者违背公序良俗的表述。,10.00,2026-03-06 09:42:07,
2029734432793055233,不满十四周岁未成年人的个人信息属于敏感个人信息。,10.00,2026-03-06 09:42:54,
2029734580151537666,不向陌生人提供身份证号码、工作单位、家庭住址等重要信息，不保存身份证照片或号码在手机上，谨慎处理个人账户信息，核实网站域名的真实性，避免点击可疑链接或扫描非正规渠道的二维码,10.00,2026-03-06 09:43:29,
2029734902748041218,不要轻易地向陌生人汇款、转账、若是遇到必须要汇款转账的情况一定要再三核实对方的信息,10.00,2026-03-06 09:44:46,
2029734963963908098,财产险商业责任险的被保人向保险人请求赔偿保险金的诉讼时效期为被保人对第三者应负的赔偿责任确定之日算起,10.00,2026-03-06 09:45:01,
2029735026421288961,财务状况、投资目标可以影响金融消费者的适当性，但风险承受能力不会影响。,10.00,2026-03-06 09:45:16,
2029735094784249858,参与网络赌博，公安查不到，也不会被处罚。,10.00,2026-03-06 09:45:32,
2029735162601951234,车险缴费可以直接向保险营销员转款，以便实现快捷投保。,10.00,2026-03-06 09:45:48,
2029735236149071873,承诺高频回报、以虚假宣传造势、编造虚假项目、夸大投资收益等等都是非法集资常见的手段。,10.00,2026-03-06 09:46:06,
2029735315803099138,程同学在网上收到闺蜜发来的QQ消息，称她手机被偷，急需买一个新手机，向她暂借500元。碍于姐妹情谊，程同学二话不说就给对方打款。,10.00,2026-03-06 09:46:25,
2029735387936739330,程先生在网上订购了机票，这天他突然收到“航空公司客服”发来短信，称他的航班已取消，如需退票或改签请和短信中所留客服联络。程先生马上拨打该联络改签机票。,10.00,2026-03-06 09:46:42,
2029735531641982978,除非另有规定，否则银行不得向境外提供境内消费者金融信息。,10.00,2026-03-06 09:47:16,
2029735618543767554,处理个人信息应当遵循公开、透明原则，公开个人信息处理规则，明示处理的目的、方式和范围。,10.00,2026-03-06 09:47:37,
